Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.4218750000,13,4167.9487304688,4151.2822265625,4140.1284179688,4190.3847656250,4172.8203125000,4171.4101562500,4170.2563476563,4169.2309570313,4175.5126953125,4170.0000000000,4137.8203125000,4146.4101562500,4154.1025390625,4140.8974609375,,,
0.4296875000,13,4161.0258789063,4154.1025390625,4134.4873046875,4191.6665039063,4176.6665039063,4169.7436523438,4168.7177734375,4172.0512695313,4170.0000000000,4164.2309570313,4137.3076171875,4148.0771484375,4156.2822265625,4143.2050781250,,,
0.4375000000,14,4161.9228515625,4157.4360351563,4137.1796875000,4195.6411132813,4181.6665039063,4173.3334960938,4169.7436523438,4174.4873046875,4172.1796875000,4164.1025390625,4135.2563476563,4151.9228515625,4155.2563476563,4141.9228515625,,,
0.4453125000,14,4165.0000000000,4158.8461914063,4144.7436523438,4204.1025390625,4181.6665039063,4174.3588867188,4166.5385742188,4171.6665039063,4169.1025390625,4165.7690429688,4138.0771484375,4152.0512695313,4155.5126953125,4139.7436523438,,,
0.4531250000,14,4159.3588867188,4153.3334960938,4142.3076171875,4209.4873046875,4174.1025390625,4167.6923828125,4169.2309570313,4170.0000000000,4168.2050781250,4166.6665039063,4136.5385742188,4149.4873046875,4156.9228515625,4142.0512695313,,,
0.4609375000,14,4161.0258789063,4152.9487304688,4146.5385742188,4215.3847656250,4174.7436523438,4170.2563476563,4172.1796875000,4173.0771484375,4172.0512695313,4169.2309570313,4136.5385742188,4152.4360351563,4155.5126953125,4142.0512695313,,,
0.4687500000,15,4170.0000000000,4167.5639648438,4161.4101562500,4226.9228515625,4184.4873046875,4176.7949218750,4165.2563476563,4172.3076171875,4180.3847656250,4178.7177734375,4156.9228515625,4163.7177734375,4168.8461914063,4152.3076171875,,,
0.4765625000,15,4172.5639648438,4167.5639648438,4160.0000000000,4224.3588867188,4179.7436523438,4169.6152343750,4167.8203125000,4172.0512695313,4184.6152343750,4180.7690429688,4162.0512695313,4168.2050781250,4173.0771484375,4156.5385742188,,,
0.4843750000,15,4165.1284179688,4165.2563476563,4158.7177734375,4220.6411132813,4180.6411132813,4172.8203125000,4165.2563476563,4172.4360351563,4187.5639648438,4182.0512695313,4158.0771484375,4164.3588867188,4169.4873046875,4151.1538085938,,,
0.4921875000,15,4163.8461914063,4158.3334960938,4152.1796875000,4214.1025390625,4180.0000000000,4172.1796875000,4170.6411132813,4175.1284179688,4176.7949218750,4171.1538085938,4151.5385742188,4158.9741210938,4162.1796875000,4142.8203125000,,,
0.5000000000,16,4158.4614257813,4154.4873046875,4147.1796875000,4216.2822265625,4185.5126953125,4174.3588867188,4165.8974609375,4170.7690429688,4178.3334960938,4171.1538085938,4148.9741210938,4153.7177734375,4161.7949218750,4140.8974609375,,,
0.5078125000,16,4155.7690429688,4146.1538085938,4143.8461914063,4213.0771484375,4178.5898437500,4166.6665039063,4171.1538085938,4175.2563476563,4170.8974609375,4161.5385742188,4137.5639648438,4150.3847656250,4150.3847656250,4129.4873046875,,,
0.5156250000,16,4155.6411132813,4152.1796875000,4148.4614257813,4215.5126953125,4180.6411132813,4169.1025390625,4169.4873046875,4171.5385742188,4175.7690429688,4166.0258789063,4147.6923828125,4158.2050781250,4160.2563476563,4137.8203125000,,,
0.5234375000,16,4159.8715820313,4153.3334960938,4145.3847656250,4214.8715820313,4183.9741210938,4170.0000000000,4171.1538085938,4168.0771484375,4180.2563476563,4172.1796875000,4150.3847656250,4161.1538085938,4162.4360351563,4142.3076171875,,,
0.5312500000,17,4155.8974609375,4159.8715820313,4149.1025390625,4220.3847656250,4188.5898437500,4172.6923828125,4164.2309570313,4171.2822265625,4183.4614257813,4176.4101562500,4151.6665039063,4156.7949218750,4160.6411132813,4140.1284179688,,,
0.5390625000,17,4156.9228515625,4156.9228515625,4145.8974609375,4216.6665039063,4181.5385742188,4172.1796875000,4171.5385742188,4175.7690429688,4182.9487304688,4176.0258789063,4149.1025390625,4154.7436523438,4161.6665039063,4135.5126953125,,,
0.5468750000,17,4164.1025390625,4162.5639648438,4150.1284179688,4223.0771484375,4187.1796875000,4187.0512695313,4168.7177734375,4170.3847656250,4190.6411132813,4184.2309570313,4158.8461914063,4159.8715820313,4174.4873046875,4140.3847656250,,,
0.5546875000,17,4163.7177734375,4157.4360351563,4153.5898437500,4221.2822265625,4182.6923828125,4180.6411132813,4168.7177734375,4171.4101562500,4185.8974609375,4180.7690429688,4162.1796875000,4161.2822265625,4176.7949218750,4143.0771484375,,,
0.5625000000,18,4157.0512695313,4143.0771484375,4149.7436523438,4213.2050781250,4171.9228515625,4163.8461914063,4168.2050781250,4173.9741210938,4181.9228515625,4179.6152343750,4157.1796875000,4154.8715820313,4172.1796875000,4143.2050781250,,,
0.5703125000,18,4154.2309570313,4139.3588867188,4146.1538085938,4211.9228515625,4168.7177734375,4160.6411132813,4162.8203125000,4172.8203125000,4180.7690429688,4179.4873046875,4162.0512695313,4152.8203125000,4174.1025390625,4138.2050781250,,,
0.5781250000,18,4152.4360351563,4141.6665039063,4140.6411132813,4208.0771484375,4166.6665039063,4160.3847656250,4164.1025390625,4174.6152343750,4177.3076171875,4172.6923828125,4171.4101562500,4155.5126953125,4180.8974609375,4138.8461914063,,,
0.5859375000,18,4147.9487304688,4141.0258789063,4137.9487304688,4206.2822265625,4168.5898437500,4161.7949218750,4167.4360351563,4174.7436523438,4183.0771484375,4176.4101562500,4168.4614257813,4157.0512695313,4179.4873046875,4141.9228515625,,,
0.5937500000,19,4151.7949218750,4140.5126953125,4143.2050781250,4210.3847656250,4166.7949218750,4160.1284179688,4171.6665039063,4174.1025390625,4179.6152343750,4173.0771484375,4162.5639648438,4158.0771484375,4169.6152343750,4139.3588867188,,,
0.6015625000,19,4154.2309570313,4142.8203125000,4148.7177734375,4215.3847656250,4168.8461914063,4164.1025390625,4166.1538085938,4168.4614257813,4177.9487304688,4170.3847656250,4168.9741210938,4159.6152343750,4173.0771484375,4142.8203125000,,,
0.6093750000,19,4156.7949218750,4135.2563476563,4143.0771484375,4210.2563476563,4167.0512695313,4166.5385742188,4165.8974609375,4168.9741210938,4169.4873046875,4166.1538085938,4161.5385742188,4157.9487304688,4167.5639648438,4140.1284179688,,,
0.6171875000,19,4154.1025390625,4141.2822265625,4144.3588867188,4211.7949218750,4165.5126953125,4163.8461914063,4162.8203125000,4171.0258789063,4167.8203125000,4168.2050781250,4160.6411132813,4158.9741210938,4167.0512695313,4144.8715820313,,,
0.6250000000,20,4155.0000000000,4141.7949218750,4144.3588867188,4208.3334960938,4157.9487304688,4149.6152343750,4170.6411132813,4174.1025390625,4165.1284179688,4162.5639648438,4155.1284179688,4159.6152343750,4160.5126953125,4145.7690429688,,,
0.6328125000,20,4160.5126953125,4152.9487304688,4153.0771484375,4217.0512695313,4172.5639648438,4162.4360351563,4162.0512695313,4171.7949218750,4171.6665039063,4168.9741210938,4160.5126953125,4162.0512695313,4161.6665039063,4151.2822265625,,,
0.6406250000,20,4166.2822265625,4152.8203125000,4152.9487304688,4214.4873046875,4171.6665039063,4164.6152343750,4165.2563476563,4174.8715820313,4167.5639648438,4165.1284179688,4157.0512695313,4162.0512695313,4159.8715820313,4150.3847656250,,,
0.6484375000,20,4162.8203125000,4150.2563476563,4154.7436523438,4214.1025390625,4167.5639648438,4159.3588867188,4164.8715820313,4173.9741210938,4170.7690429688,4167.8203125000,4154.4873046875,4160.2563476563,4164.4873046875,4153.5898437500,,,
0.6562500000,21,4162.4360351563,4147.6923828125,4155.6411132813,4212.3076171875,4164.8715820313,4154.4873046875,4167.3076171875,4175.6411132813,4167.4360351563,4166.6665039063,4154.1025390625,4162.1796875000,4162.5639648438,4152.4360351563,,,
0.6640625000,21,4164.3588867188,4153.2050781250,4153.7177734375,4210.6411132813,4168.7177734375,4158.5898437500,4163.7177734375,4172.0512695313,4172.0512695313,4171.6665039063,4164.3588867188,4168.2050781250,4170.6411132813,4157.9487304688,,,
0.6718750000,21,4162.8203125000,4147.1796875000,4145.7690429688,4206.4101562500,4161.9228515625,4152.5639648438,4166.4101562500,4172.0512695313,4166.5385742188,4168.0771484375,4157.1796875000,4163.0771484375,4166.7949218750,4150.6411132813,,,
0.6796875000,21,4157.8203125000,4144.4873046875,4147.1796875000,4212.1796875000,4157.0512695313,4149.6152343750,4166.1538085938,4175.1284179688,4158.8461914063,4163.3334960938,4153.2050781250,4155.8974609375,4164.2309570313,4146.4101562500,,,
0.6875000000,22,4156.1538085938,4143.4614257813,4149.4873046875,4208.9741210938,4157.1796875000,4153.0771484375,4168.4614257813,4173.0771484375,4164.7436523438,4167.0512695313,4156.1538085938,4157.4360351563,4168.2050781250,4150.6411132813,,,
0.6953125000,22,4157.4360351563,4146.0258789063,4151.0258789063,4208.3334960938,4161.9228515625,4157.9487304688,4166.0258789063,4169.4873046875,4166.0258789063,4164.6152343750,4156.7949218750,4157.5639648438,4165.8974609375,4146.0258789063,,,
0.7031250000,22,4152.9487304688,4148.3334960938,4148.0771484375,4206.1538085938,4160.0000000000,4154.1025390625,4163.0771484375,4170.2563476563,4157.8203125000,4156.7949218750,4155.3847656250,4155.8974609375,4162.0512695313,4140.6411132813,,,
0.7109375000,22,4155.7690429688,4141.4101562500,4141.6665039063,4190.5126953125,4158.0771484375,4153.7177734375,4169.8715820313,4172.8203125000,4161.2822265625,4161.2822265625,4146.4101562500,4156.7949218750,4160.0000000000,4143.7177734375,,,
0.7187500000,23,4164.3588867188,4150.2563476563,4152.8203125000,4201.2822265625,4171.4101562500,4167.4360351563,4168.2050781250,4171.1538085938,4177.0512695313,4176.0258789063,4159.4873046875,4162.8203125000,4172.5639648438,4151.1538085938,,,
0.7265625000,23,4161.0258789063,4151.6665039063,4155.3847656250,4208.4614257813,4163.2050781250,4160.7690429688,4170.3847656250,4172.0512695313,4166.4101562500,4164.7436523438,4165.1284179688,4160.3847656250,4169.4873046875,4142.8203125000,,,
0.7343750000,23,4151.0258789063,4154.1025390625,4154.4873046875,4205.7690429688,4161.9228515625,4160.8974609375,4161.7949218750,4168.5898437500,4164.1025390625,4166.1538085938,4157.0512695313,4157.0512695313,4158.9741210938,4137.3076171875,,,
0.7421875000,23,4160.7690429688,4162.6923828125,4158.7177734375,4212.1796875000,4168.8461914063,4166.5385742188,4168.7177734375,4173.8461914063,4165.6411132813,4171.1538085938,4153.0771484375,4162.0512695313,4155.8974609375,4139.7436523438,,,
0.7500000000,24,4167.4360351563,4173.3334960938,4168.4614257813,4234.2309570313,4178.3334960938,4174.3588867188,4170.2563476563,4174.4873046875,4175.3847656250,4181.5385742188,4172.0512695313,4170.8974609375,4176.2822265625,4152.9487304688,,,
0.7578125000,24,4167.6923828125,4165.5126953125,4168.9741210938,4232.1796875000,4177.0512695313,4173.8461914063,4171.1538085938,4172.6923828125,4172.3076171875,4178.2050781250,4173.4614257813,4171.7949218750,4176.2822265625,4152.6923828125,,,
0.7656250000,24,4169.8715820313,4176.0258789063,4179.1025390625,4236.1538085938,4187.4360351563,4183.4614257813,4164.3588867188,4169.4873046875,4176.0258789063,4181.9228515625,4183.5898437500,4174.6152343750,4181.4101562500,4162.9487304688,,,
0.7734375000,24,4177.5639648438,4182.8203125000,4180.1284179688,4242.9487304688,4189.2309570313,4185.1284179688,4173.8461914063,4172.6923828125,4182.5639648438,4191.5385742188,4183.7177734375,4180.7690429688,4186.6665039063,4168.9741210938,,,
0.7812500000,25,4177.8203125000,4186.2822265625,4180.2563476563,4246.0258789063,4194.2309570313,4191.0258789063,4170.7690429688,4173.2050781250,4187.6923828125,4199.8715820313,4176.9228515625,4182.1796875000,4186.6665039063,4165.2563476563,,,
0.7890625000,25,4175.3847656250,4182.5639648438,4176.7949218750,4238.7177734375,4191.2822265625,4187.9487304688,4171.4101562500,4172.4360351563,4180.5126953125,4188.5898437500,4173.3334960938,4178.4614257813,4178.5898437500,4158.8461914063,,,
0.7968750000,25,4176.1538085938,4184.7436523438,4177.9487304688,4241.4101562500,4192.8203125000,4189.4873046875,4170.5126953125,4167.3076171875,4183.2050781250,4188.3334960938,4177.5639648438,4176.4101562500,4176.2822265625,4162.4360351563,,,
