Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.6796875000,21,4181.2822265625,4192.0512695313,4171.6665039063,4182.0512695313,4189.8715820313,4188.7177734375,4171.2822265625,4172.1796875000,4201.5385742188,4198.7177734375,4165.1284179688,4175.7690429688,4180.5126953125,4162.4360351563,,,
0.6875000000,22,4184.4873046875,4189.6152343750,4180.1284179688,4187.9487304688,4192.1796875000,4192.9487304688,4170.5126953125,4171.5385742188,4198.9741210938,4206.5385742188,4167.0512695313,4180.3847656250,4182.9487304688,4162.0512695313,,,
0.6953125000,22,4186.6665039063,4188.7177734375,4189.3588867188,4191.0258789063,4190.8974609375,4190.7690429688,4172.9487304688,4170.8974609375,4198.3334960938,4205.3847656250,4177.9487304688,4181.9228515625,4191.5385742188,4166.0258789063,,,
0.7031250000,22,4185.1284179688,4190.5126953125,4188.2050781250,4191.2822265625,4191.7949218750,4192.6923828125,4174.7436523438,4170.8974609375,4199.1025390625,4198.4614257813,4180.6411132813,4181.7949218750,4186.6665039063,4166.2822265625,,,
0.7109375000,22,4179.7436523438,4193.7177734375,4181.9228515625,4192.1796875000,4191.9228515625,4191.2822265625,4176.4101562500,4172.8203125000,4194.7436523438,4198.4614257813,4179.2309570313,4181.2822265625,4186.5385742188,4165.7690429688,,,
0.7187500000,23,4181.9228515625,4197.6923828125,4188.8461914063,4200.5126953125,4197.8203125000,4197.6923828125,4178.5898437500,4171.7949218750,4208.9741210938,4223.3334960938,4186.1538085938,4187.6923828125,4197.6923828125,4171.9228515625,,,
0.7265625000,23,4191.2822265625,4203.3334960938,4200.7690429688,4205.7690429688,4203.5898437500,4203.8461914063,4180.3847656250,4173.7177734375,4212.5639648438,4227.4360351563,4187.0512695313,4192.9487304688,4192.3076171875,4173.2050781250,,,
0.7343750000,23,4184.2309570313,4198.7177734375,4192.4360351563,4196.7949218750,4198.8461914063,4194.7436523438,4176.9228515625,4173.7177734375,4199.2309570313,4209.1025390625,4181.4101562500,4185.3847656250,4192.9487304688,4174.3588867188,,,
0.7421875000,23,4175.5126953125,4174.8715820313,4173.9741210938,4183.2050781250,4190.0000000000,4185.5126953125,4176.4101562500,4173.7177734375,4188.0771484375,4200.2563476563,4167.0512695313,4172.3076171875,4188.9741210938,4160.0000000000,,,
0.7500000000,24,4174.4873046875,4182.5639648438,4183.3334960938,4192.4360351563,4194.2309570313,4190.0000000000,4167.6923828125,4173.7177734375,4190.7690429688,4201.7949218750,4172.3076171875,4175.2563476563,4179.6152343750,4154.4873046875,,,
0.7578125000,24,4180.1284179688,4188.9741210938,4187.6923828125,4191.2822265625,4186.2822265625,4180.6411132813,4176.1538085938,4173.7177734375,4187.1796875000,4192.5639648438,4170.0000000000,4179.2309570313,4171.5385742188,4160.2563476563,,,
0.7656250000,24,4180.8974609375,4187.9487304688,4186.9228515625,4194.6152343750,4194.2309570313,4189.6152343750,4170.8974609375,4167.5639648438,4195.0000000000,4204.4873046875,4171.0258789063,4176.7949218750,4180.6411132813,4163.7177734375,,,
0.7734375000,24,4179.6152343750,4179.8715820313,4180.1284179688,4190.1284179688,4192.0512695313,4189.7436523438,4175.2563476563,4173.7177734375,4187.4360351563,4198.0771484375,4169.1025390625,4176.0258789063,4171.0258789063,4156.5385742188,,,
0.7812500000,25,4172.6923828125,4181.4101562500,4178.7177734375,4192.1796875000,4187.9487304688,4187.4360351563,4172.1796875000,4172.4360351563,4194.4873046875,4203.4614257813,4175.8974609375,4180.0000000000,4175.8974609375,4163.4614257813,,,
0.7890625000,25,4173.4614257813,4176.7949218750,4176.7949218750,4193.2050781250,4184.8715820313,4183.7177734375,4171.9228515625,4172.3076171875,4195.5126953125,4210.0000000000,4169.6152343750,4177.9487304688,4186.4101562500,4155.2563476563,,,
0.7968750000,25,4173.5898437500,4175.5126953125,4179.1025390625,4187.8203125000,4188.7177734375,4185.0000000000,4169.8715820313,4173.0771484375,4190.0000000000,4199.3588867188,4165.2563476563,4172.8203125000,4186.1538085938,4156.2822265625,,,
0.8046875000,25,4176.4101562500,4175.8974609375,4177.1796875000,4181.1538085938,4189.2309570313,4185.5126953125,4174.8715820313,4171.6665039063,4184.2309570313,4190.8974609375,4170.5126953125,4175.7690429688,4172.9487304688,4162.3076171875,,,
0.8125000000,26,4178.8461914063,4187.9487304688,4184.7436523438,4187.4360351563,4194.2309570313,4193.9741210938,4169.7436523438,4170.3847656250,4185.0000000000,4207.3076171875,4202.5639648438,4187.8203125000,4183.7177734375,4166.2822265625,,,
0.8203125000,26,4177.6923828125,4183.0771484375,4188.7177734375,4175.2563476563,4189.1025390625,4192.6923828125,4173.4614257813,4173.4614257813,4193.0771484375,4220.6411132813,4225.5126953125,4195.3847656250,4203.9741210938,4176.4101562500,,,
