Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
14.9335937500,955,12.2860895432,8.3506859360,11.8462231924,3.1977539544,-0.4433675862,-11.2502808847,-6.5452950177,-4.2037587588,2.4154065693,11.2748216369,17.5747771784,16.7994786173,15.5998589094,13.0844025879,,,
14.9375000000,956,11.7176764570,8.2431089972,10.8315430511,2.2724547202,0.1848502318,-9.4601220954,-4.7886671436,-0.2397141429,4.3296813772,12.0582904371,16.8076536266,15.2940100809,14.9732989393,12.9428016370,,,
14.9414062500,956,10.4524951963,7.6464797528,9.1943764855,1.2080544801,0.8043565782,-7.1851828195,-2.7243438357,3.9354053255,6.2149450055,12.1881342223,15.0674941314,12.8998850869,13.5446820124,12.0783573613,,,
14.9453125000,956,8.5412218346,6.5507569661,6.9821547716,0.0357971283,1.3431476732,-4.5929101472,-0.4839957801,8.0716536631,7.9691680936,11.6324923485,12.3964482315,9.7138821858,11.3475493539,10.5021730639,,,
14.9492187500,956,6.0774012161,4.9815806950,4.2824928833,-1.2038883303,1.7371295375,-1.8613058327,1.7884320705,11.9109933338,9.4853159984,10.4050063369,8.9007304468,5.8868991001,8.4647479305,8.2716658304,,,
14.9531250000,957,3.1935577946,3.0012783387,1.2211177531,-2.4614517549,1.9379959234,0.8346957811,3.9468164556,15.2058936290,10.6590607196,8.5654723847,4.7493025840,1.6177160880,5.0276246043,5.4905845951,,,
14.9570312500,957,0.0547674158,0.7076726245,-2.0431080839,-3.6792633896,1.9197692164,3.3358061356,5.8533314967,17.7378280359,11.3973797464,6.2173208222,0.1675617044,-2.8566096739,1.2120118992,2.3055671808,,,
14.9609375000,957,-3.1504763147,-1.7697969551,-5.3263470965,-4.7939543459,1.6827081759,5.5091106734,7.3883522790,19.3336920556,11.6271225615,3.5012880201,-4.5748253207,-7.2740265014,-2.7700996375,-1.1014514472,,,
14.9648437500,957,-6.2222141762,-4.2775210218,-8.4313527936,-5.7400987344,1.2534201282,7.2560094865,8.4587663780,19.8781975164,11.3020179602,0.5848537235,-9.1820673854,-11.3645536600,-6.6840348929,-4.5251733938,,,
14.9687500000,958,-8.9632943489,-6.6490468415,-11.1620531422,-6.4549841737,0.6807762251,8.5163870310,9.0039126738,19.3209701046,10.4067635545,-2.3518694781,-13.3551345722,-14.8702840446,-10.2904347634,-7.7524043491,,,
