Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.3632812500,23,0.1671900608,0.7895327024,0.1814898405,0.3294076247,7.5536993242,2.8580090560,4.8020948268,7.8239781457,19.6893595736,-1.0124666514,-2.6956503572,-0.6365889718,-7.6817966794,3.8133765801,,,
0.3671875000,23,2.4215875766,-0.2979873020,-0.6060788515,-0.7551829771,10.5132287629,5.6025120415,4.6736889823,7.3230087613,19.3367177842,5.5061121955,-3.2477628661,-2.1143661361,-9.4764069549,0.9865096436,,,
0.3710937500,23,2.9607998507,-2.4959809259,-2.6267365307,-2.1802577824,10.6626282491,6.9095226400,3.0728908826,4.0367865693,9.8431568727,9.7818947217,-4.0387249408,-4.4166490011,-9.8133902881,-3.0235124152,,,
0.3750000000,24,1.4595154303,-5.5410573784,-5.3213385500,-3.7433522925,8.2462877292,6.9662810432,0.7906381391,-0.4452137813,-3.0830989260,9.7045752593,-4.9696587851,-7.0757996625,-8.9709678555,-7.0296524421,,,
0.3789062500,24,-1.1694162773,-8.2854307693,-7.4122811363,-4.9593350361,4.3525725190,6.4242764028,-1.1467250224,-3.9280630548,-12.2377245596,5.2908342654,-5.5852675963,-9.0793062417,-7.2753564868,-9.5397960831,,,
0.3828125000,24,-3.3450782965,-9.2677259786,-7.6102661617,-5.2885257791,0.2726621351,5.8428336731,-1.9929461393,-4.7164593775,-12.7204253258,-1.4784137320,-5.3660586980,-9.3903568898,-4.9658614684,-9.4321821328,,,
0.3867187500,24,-3.7629722855,-7.5079250345,-5.3862832277,-4.4221569390,-3.1542623951,5.2154049632,-1.6270305729,-2.4653579497,-4.3288395731,-7.8154005610,-4.0806266741,-7.5125194979,-2.2184816502,-6.5659000839,,,
0.3906250000,25,-2.1922859620,-3.1301480247,-1.3751557182,-2.4856946044,-5.7716105867,3.9357204970,-0.5548784093,1.5896978174,8.4872103639,-11.5227153528,-2.0037742605,-3.8076793780,0.7142416884,-2.0021995928,,,
0.3945312500,25,0.3666336608,2.5270089824,2.8697991139,-0.0432958260,-7.7755786838,1.2847599750,0.4208279894,5.1653746400,18.9567436234,-11.7919464996,0.1620063996,0.6214856464,3.4117498273,2.3808113124,,,
0.3984375000,25,2.3208983979,7.4472646874,5.6991241975,2.1395136369,-9.1562315397,-2.8739946329,0.6695944787,6.0691340479,21.4239839270,-9.0540189592,1.6812812021,4.4601594705,5.4003158650,4.7936267108,,,
0.4023437500,25,2.5403168034,9.8917077977,6.2977868664,3.4705434371,-9.4229193335,-7.6856211711,0.0769498828,3.4322737787,14.1853228965,-4.2384843720,2.2845030923,6.8344704956,6.4421192144,4.5116358260,,,
0.4062500000,26,1.1096418938,9.2511928614,5.1228515018,3.8179835201,-7.8688337837,-11.5023513524,-0.9206810963,-1.6428431838,0.3170432751,1.8271146574,2.4099782624,7.6895097813,6.7531461204,2.3327936378,,,
